# https://github.com/saultyevil/python/tree/tde
# Python Version 84a
# Git commit hash 81e7e8f31e9f3e2af2768c454dc243359ba14890
# Date	Sat Dec  7 13:33:03 2019

# Units: flambda spectrum (erg/s/cm^-2/A) at 100.0 parsecs

# Central_object.mass(msol)                     5e7
# Central_object.radius(cm)                     2.65e13
# Disk.mdot(msol/yr)                            1e-2
# Disk.radmax(cm)                               1e15
# Wind.mdot(msol/yr)                            1.0000e-02
# SV.diskmin(units_of_rstar)                    1
# SV.diskmax(units_of_rstar)                    30
# SV.thetamin(deg)                              20
# SV.thetamax(deg)                              65
# SV.mdot_r_exponent                            0
# SV.v_infinity(in_units_of_vescape             1
# SV.acceleration_length(cm)                    5e16
# SV.acceleration_exponent                      1.5
# SV.v_zero_mode(fixed,sound_speed)             sound_speed
# SV.v_zero(multiple_of_sound_speed)            1
# SV.gamma(streamline_skew;1=usually)           1.0
# Wind.radmax(cm)                               5e17
# Wind.filling_factor(1=smooth,<1=clumped)      0.1

Freq.                Lambda               10                   30                   45                   60                   75                   85                   
356183500000000.0    8416.8               0.00052895           0.00040845           0.00028059           0.00021012           0.00019228           0.00019448          
359151400000000.0    8347.245             0.00050664           0.00041613           0.00029249           0.00024438           0.00021461           0.00019555          
362119400000000.0    8278.831             0.00052841           0.00043891           0.00031483           0.00022448           0.00021298           0.00021622          
365087300000000.0    8211.529             0.00055933           0.00045215           0.00032131           0.00025673           0.00025058           0.00024335          
368055300000000.0    8145.312             0.00059775           0.00045343           0.00034539           0.00025348           0.00023038           0.0002349           
371023200000000.0    8080.155             0.00059805           0.00045251           0.00035345           0.00028004           0.00026673           0.00025545          
373991200000000.0    8016.032             0.00062123           0.00051492           0.00039235           0.00028673           0.00026991           0.00025987          
376959100000000.0    7952.919             0.00063172           0.00053538           0.0003839            0.00029751           0.00026798           0.00025754          
379927000000000.0    7890.791             0.00066307           0.00054853           0.00040408           0.00029034           0.00026601           0.00025877          
382895000000000.0    7829.627             0.00071214           0.00056964           0.00041463           0.00032096           0.00028079           0.0002848           
385862900000000.0    7769.404             0.00073304           0.00058619           0.00043906           0.00032392           0.00030349           0.00029219          
388830900000000.0    7710.1               0.00077461           0.00058189           0.00041797           0.0003209            0.00030874           0.00031035          
391798800000000.0    7651.695             0.00081619           0.00061695           0.00045614           0.00033033           0.00028926           0.00028477          
394766800000000.0    7594.168             0.00082097           0.0006695            0.00045884           0.00033669           0.00029843           0.00030443          
397734700000000.0    7537.499             0.00086967           0.00066325           0.00048495           0.00037175           0.00032517           0.00032             
400702700000000.0    7481.67              0.00086442           0.000684             0.00050046           0.00035281           0.00032668           0.00031949          
403670600000000.0    7426.662             0.00092691           0.00072816           0.00049318           0.00036403           0.0003154            0.00031701          
406638600000000.0    7372.456             0.00092173           0.00073081           0.00055025           0.00039566           0.00035892           0.00036861          
409606500000000.0    7319.037             0.00098832           0.0007481            0.00052929           0.0003937            0.00035085           0.00034449          
412574400000000.0    7266.386             0.00098534           0.00077156           0.00056484           0.00042211           0.00038111           0.00036954          
415542400000000.0    7214.487             0.0010036            0.00079348           0.00056273           0.00044011           0.00038993           0.00036932          
418510300000000.0    7163.324             0.0010672            0.00082461           0.00057286           0.00043453           0.00039471           0.00038995          
421478300000000.0    7112.881             0.0011642            0.0008291            0.00060671           0.00044908           0.0004226            0.0004204           
424446200000000.0    7063.144             0.0011184            0.00084601           0.00061609           0.00042864           0.00039086           0.00039496          
