# https://github.com/saultyevil/python/tree/tde
# Python Version 84a
# Git commit hash 81e7e8f31e9f3e2af2768c454dc243359ba14890
# Date	Mon Dec  9 12:43:18 2019

# Units: flambda spectrum (erg/s/cm^-2/A) at 100.0 parsecs

# Central_object.mass(msol)                     5e7
# Central_object.radius(cm)                     2.65e13
# Disk.mdot(msol/yr)                            1e-2
# Disk.radmax(cm)                               1e15
# Wind.mdot(msol/yr)                            1.0000e-02
# SV.diskmin(units_of_rstar)                    1
# SV.diskmax(units_of_rstar)                    30
# SV.thetamin(deg)                              20
# SV.thetamax(deg)                              65
# SV.mdot_r_exponent                            0
# SV.v_infinity(in_units_of_vescape             1
# SV.acceleration_length(cm)                    5e16
# SV.acceleration_exponent                      1.5
# SV.v_zero_mode(fixed,sound_speed)             sound_speed
# SV.v_zero(multiple_of_sound_speed)            1
# SV.gamma(streamline_skew;1=usually)           1.0
# Wind.radmax(cm)                               5e17
# Wind.filling_factor(1=smooth,<1=clumped)      1

Freq.                Lambda               10                   30                   45                   60                   75                   85                   
385862900000000.0    7769.404             0.00058292           0.00045325           0.00034202           0.00021799           0.00019299           0.00017467          
388830900000000.0    7710.1               0.00066277           0.00049909           0.00036002           0.00022795           0.00021056           0.00019954          
391798800000000.0    7651.695             0.00070539           0.00052093           0.00035494           0.00026389           0.00022571           0.00020726          
394766800000000.0    7594.168             0.0007324            0.00055713           0.00037405           0.00027173           0.00022071           0.00023286          
397734700000000.0    7537.499             0.00067919           0.00053347           0.00040396           0.00026152           0.00026166           0.00024093          
400702700000000.0    7481.67              0.00072584           0.00056388           0.00037685           0.00025045           0.00020237           0.00020459          
403670600000000.0    7426.662             0.0007759            0.00059882           0.00036911           0.00024197           0.0002405            0.00023105          
406638600000000.0    7372.456             0.00072425           0.00056145           0.00038413           0.00029694           0.00022249           0.00019467          
409606500000000.0    7319.037             0.00080513           0.00052803           0.00037328           0.00027048           0.00025076           0.00023149          
412574400000000.0    7266.386             0.00078379           0.00062162           0.00041499           0.00025851           0.00024483           0.00026311          
415542400000000.0    7214.487             0.0007853            0.00065591           0.00044554           0.00032485           0.00027682           0.00024289          
418510300000000.0    7163.324             0.0008517            0.00062474           0.00043382           0.00031251           0.00026151           0.00026649          
421478300000000.0    7112.881             0.00087157           0.00063697           0.00042295           0.00030205           0.00028043           0.00027929          
424446200000000.0    7063.144             0.00090133           0.00063684           0.00045369           0.00032967           0.00027899           0.00025169          
427414200000000.0    7014.098             0.00085555           0.00063879           0.00046706           0.00033471           0.000326             0.00031088          
430382100000000.0    6965.728             0.00094434           0.00066592           0.00047055           0.00032924           0.00026557           0.00027814          
433350100000000.0    6918.021             0.00094588           0.00067193           0.00046898           0.0003317            0.00027588           0.00027314          
436318000000000.0    6870.963             0.00096234           0.00067675           0.00048189           0.00031107           0.00030968           0.00027386          
439286000000000.0    6824.541             0.00086071           0.00071769           0.00047138           0.00035336           0.00028202           0.00028841          
442253900000000.0    6778.742             0.00093393           0.000768             0.0005026            0.00034227           0.00029209           0.00027412          
445221800000000.0    6733.553             0.0010071            0.0007494            0.00056049           0.00037659           0.00033138           0.0003609           
448189800000000.0    6688.963             0.0010162            0.00079683           0.00056162           0.00037081           0.00035007           0.00033053          
451157700000000.0    6644.96              0.0011222            0.00088755           0.00054397           0.0004367            0.00034786           0.0003404           
454125700000000.0    6601.531             0.0011027            0.00084756           0.00060374           0.00040584           0.00035742           0.00032187          
457093600000000.0    6558.667             0.0011317            0.0008274            0.00060581           0.000393             0.00031469           0.00030885          
460061600000000.0    6516.356             0.0011489            0.0008698            0.00058519           0.00041873           0.00033774           0.00034355          
463029500000000.0    6474.587             0.0011656            0.00097255           0.00061174           0.00044214           0.0004182            0.00039823          
465997500000000.0    6433.35              0.0011585            0.00094189           0.00057162           0.00040277           0.00037253           0.00036117          
468965400000000.0    6392.636             0.0011863            0.00089315           0.00062189           0.00042793           0.00034785           0.00032949          
471933400000000.0    6352.433             0.0012199            0.00087792           0.00068385           0.00042726           0.0003927            0.00037719          
474901300000000.0    6312.733             0.0012535            0.00094555           0.00061449           0.00044972           0.00037367           0.0003666           
477869300000000.0    6273.526             0.0012517            0.00097595           0.00063776           0.00049137           0.00041879           0.00039957          
480837200000000.0    6234.803             0.001302             0.0009303            0.00069723           0.00046875           0.0003975            0.00040907          
483805100000000.0    6196.555             0.001319             0.00092026           0.00065122           0.00046236           0.00043624           0.00041218          
486773100000000.0    6158.773             0.0012745            0.00099674           0.00068958           0.00048807           0.00040446           0.00037335          
489741000000000.0    6121.449             0.0013129            0.0010667            0.00070863           0.00050034           0.00046432           0.00044223          
492709000000000.0    6084.576             0.0014061            0.0010718            0.00073852           0.00049821           0.00042627           0.00039847          
495676900000000.0    6048.143             0.0013781            0.0010809            0.000694             0.00055701           0.00043365           0.00043256          
498644900000000.0    6012.144             0.0013984            0.001096             0.00075554           0.00047733           0.00045347           0.00042117          
501612800000000.0    5976.572             0.001418             0.0010972            0.00074162           0.00056036           0.000444             0.00042717          
504580800000000.0    5941.418             0.001518             0.001148             0.0007984            0.00050155           0.00045988           0.00044138          
507548700000000.0    5906.674             0.0015106            0.0011127            0.00085158           0.00059933           0.00046418           0.00044317          
510516700000000.0    5872.335             0.0016835            0.0011805            0.00079654           0.00056511           0.00051717           0.00049236          
513484600000000.0    5838.393             0.0016579            0.0011999            0.00080976           0.00059319           0.00049934           0.00046935          
516452500000000.0    5804.841             0.0014915            0.0012004            0.00088968           0.00057049           0.00049985           0.00046254          
519420500000000.0    5771.673             0.0016293            0.0012666            0.0008617            0.00060512           0.00049171           0.00048783          
522388400000000.0    5738.881             0.0016489            0.0012958            0.0008188            0.00056422           0.00047164           0.00045047          
525356400000000.0    5706.46              0.0018126            0.0013119            0.00084975           0.00053867           0.00048275           0.00048126          
528324300000000.0    5674.403             0.0016534            0.0012911            0.0008581            0.00060882           0.0004659            0.00043935          
531292300000000.0    5642.704             0.0018875            0.0013027            0.00092929           0.00061478           0.00052035           0.00047259          
534260200000000.0    5611.357             0.0018061            0.0013508            0.00092277           0.00067852           0.00056179           0.00050723          
537228200000000.0    5580.357             0.0018249            0.0014076            0.00098532           0.00070613           0.00055639           0.00054691          
540196100000000.0    5549.697             0.0017952            0.001401             0.00088225           0.00063147           0.00057806           0.00055191          
543164100000000.0    5519.373             0.0019581            0.0013985            0.00098408           0.00064179           0.00050745           0.0004958           
546132000000000.0    5489.378             0.0019058            0.001429             0.00096424           0.00062313           0.00049707           0.00050868          
549099900000000.0    5459.707             0.0018636            0.0015228            0.0010689            0.00068778           0.00054092           0.00049439          
552067900000000.0    5430.356             0.0020413            0.0014883            0.0010221            0.00067573           0.00059353           0.00061181          
555035800000000.0    5401.318             0.0019746            0.0014991            0.00098834           0.00071453           0.00059545           0.00055174          
558003800000000.0    5372.589             0.0021208            0.0014976            0.0010091            0.00066877           0.00055059           0.00053702          
560971700000000.0    5344.164             0.0020375            0.0015532            0.0010296            0.00070848           0.00062122           0.00061749          
563939700000000.0    5316.038             0.0019976            0.0015217            0.00096356           0.0006521            0.00056029           0.00052155          
566907600000000.0    5288.207             0.0020081            0.0015636            0.0010375            0.00067844           0.00051621           0.0004908           
569875600000000.0    5260.666             0.0022454            0.0016082            0.0010468            0.00063279           0.00060707           0.00057427          
572843500000000.0    5233.41              0.0020755            0.001622             0.0010833            0.00075376           0.00061322           0.00056217          
575811500000000.0    5206.435             0.0022477            0.0016763            0.001126             0.00083104           0.00063742           0.00060597          
578779400000000.0    5179.737             0.0022544            0.001707             0.0011411            0.00072467           0.0006934            0.00067002          
581747400000000.0    5153.311             0.0022335            0.0016686            0.0010937            0.00070328           0.00070839           0.0006213           
584715300000000.0    5127.153             0.0022692            0.0017352            0.0010558            0.0007902            0.00059435           0.00062452          
587683200000000.0    5101.26              0.0022618            0.0017465            0.0011583            0.0007672            0.00063426           0.00056124          
590651200000000.0    5075.627             0.0023109            0.0017071            0.0012123            0.0007869            0.00075855           0.00070116          
593619100000000.0    5050.25              0.0024023            0.0018192            0.0011764            0.00078533           0.00062974           0.00059176          
596587100000000.0    5025.126             0.0022589            0.0017259            0.0011607            0.00082456           0.00062694           0.00063843          
599555000000000.0    5000.25              0.0023364            0.0016689            0.0010982            0.00080076           0.0006679            0.00064645          
602523000000000.0    4975.619             0.002468             0.0017407            0.0011651            0.0007692            0.00069177           0.00066317          
605490900000000.0    4951.23              0.0023383            0.001682             0.0011954            0.00077558           0.00071264           0.00068642          
608458900000000.0    4927.079             0.0026076            0.0017821            0.0011106            0.00076039           0.00060273           0.00053747          
611426800000000.0    4903.162             0.0024636            0.0018428            0.0011576            0.00075305           0.00059938           0.00060661          
614394800000000.0    4879.477             0.0025965            0.0017908            0.0012514            0.00082918           0.00067749           0.00064069          
617362700000000.0    4856.019             0.0025275            0.0017901            0.0012746            0.00085131           0.00072533           0.00068709          
620330600000000.0    4832.786             0.0024749            0.0018333            0.0012698            0.00090762           0.000724             0.00065394          
623298600000000.0    4809.773             0.0024983            0.0019144            0.001188             0.00078518           0.00070536           0.0006797           
626266500000000.0    4786.979             0.0024318            0.0018762            0.0012657            0.00090509           0.00071497           0.00072275          
629234500000000.0    4764.4               0.0025519            0.0018966            0.0013532            0.00085689           0.00072301           0.0006466           
632202400000000.0    4742.033             0.002649             0.0019858            0.0012765            0.00089693           0.00074078           0.00070318          
635170400000000.0    4719.875             0.0026766            0.0019471            0.0013036            0.00084797           0.00078111           0.00072474          
638138300000000.0    4697.923             0.0027701            0.0021756            0.0013988            0.00087466           0.00069519           0.00065913          
641106300000000.0    4676.175             0.0026957            0.0022049            0.0014189            0.00094433           0.00074123           0.00075147          
644074200000000.0    4654.627             0.0026328            0.0021411            0.0013839            0.00095682           0.00080217           0.00073878          
647042200000000.0    4633.276             0.0028933            0.0021231            0.0015124            0.00098702           0.00080017           0.00078751          
650010100000000.0    4612.121             0.0027848            0.0022801            0.0015019            0.00099147           0.00076849           0.00070223          
652978000000000.0    4591.157             0.0030849            0.0021757            0.0015548            0.0010164            0.00072078           0.00073463          
655946000000000.0    4570.384             0.0029888            0.0022318            0.0015735            0.0010037            0.00083908           0.00078101          
658913900000000.0    4549.797             0.0032284            0.0023383            0.0015551            0.0010918            0.00092551           0.00087782          
661881900000000.0    4529.396             0.003295             0.0024664            0.0015224            0.0010512            0.00083339           0.00075771          
664849800000000.0    4509.176             0.0032899            0.0024093            0.0016368            0.00096514           0.00085807           0.00076172          
667817800000000.0    4489.136             0.0032916            0.0024199            0.0014952            0.0010566            0.00080774           0.0007661           
670785700000000.0    4469.274             0.0035403            0.0023592            0.0016456            0.0010402            0.00092059           0.00086572          
673753700000000.0    4449.586             0.0033506            0.0025643            0.001645             0.0011178            0.00091748           0.00088696          
676721600000000.0    4430.071             0.0035418            0.0026182            0.0017267            0.0012143            0.0010075            0.00097043          
679689600000000.0    4410.727             0.0035909            0.0026392            0.0018389            0.0012202            0.0009488            0.00091428          
682657500000000.0    4391.551             0.0035868            0.0027321            0.0017537            0.0011025            0.00088874           0.00090232          
685625500000000.0    4372.54              0.0035663            0.0027906            0.0018294            0.001149             0.00093349           0.00090661          
688593400000000.0    4353.694             0.0037824            0.0026796            0.0018163            0.0012886            0.0010028            0.0009499           
691561300000000.0    4335.01              0.0037621            0.0029297            0.0018454            0.0012997            0.0010438            0.00099716          
694529300000000.0    4316.485             0.00384              0.0028191            0.001947             0.0012683            0.0011756            0.0010764           
697497200000000.0    4298.117             0.0036284            0.0028943            0.002044             0.0013683            0.00094967           0.00095972          
700465200000000.0    4279.906             0.0040712            0.0029868            0.0021315            0.001315             0.0012158            0.0010718           
703433100000000.0    4261.848             0.0040864            0.0030388            0.001914             0.0013265            0.0010851            0.0010665           
706401100000000.0    4243.942             0.0040514            0.003157             0.0019162            0.0012569            0.00097292           0.00095227          
709369000000000.0    4226.185             0.0040532            0.0029826            0.0019284            0.0012928            0.0010247            0.00094155          
712337000000000.0    4208.577             0.0042655            0.0030815            0.0020252            0.0013699            0.0010695            0.00096712          
715304900000000.0    4191.115             0.0041108            0.0030545            0.0019847            0.0012833            0.0010883            0.0010828           
718272900000000.0    4173.797             0.0042388            0.0031577            0.0021376            0.0012829            0.0010861            0.001079            
721240800000000.0    4156.621             0.0044696            0.0030884            0.0020787            0.0014962            0.0011617            0.0010369           
724208700000000.0    4139.587             0.0043647            0.0031453            0.0021911            0.0014682            0.0010286            0.00098087          
727176700000000.0    4122.691             0.0042886            0.0033808            0.0023212            0.0014266            0.0012776            0.0012427           
730144600000000.0    4105.933             0.0045824            0.003377             0.0021739            0.00149              0.0012789            0.0011616           
733112600000000.0    4089.311             0.0046593            0.0033308            0.00231              0.0016493            0.0012545            0.0012227           
736080500000000.0    4072.822             0.004768             0.0035686            0.0023628            0.0015052            0.0011901            0.0011038           
739048500000000.0    4056.466             0.0046479            0.0037126            0.0023938            0.001479             0.0012252            0.0011312           
742016400000000.0    4040.241             0.0048704            0.0036686            0.0024102            0.0016134            0.0012587            0.0012114           
744984400000000.0    4024.145             0.0048716            0.0034854            0.0024446            0.0016188            0.0012912            0.0011335           
747952300000000.0    4008.177             0.0048689            0.0038986            0.0024456            0.0015852            0.0012634            0.0012514           
750920300000000.0    3992.335             0.0050674            0.0038292            0.0025047            0.0015669            0.0012457            0.0011566           
753888200000000.0    3976.617             0.005097             0.0037349            0.0024311            0.0015823            0.0012521            0.0012126           
756856100000000.0    3961.024             0.0052193            0.0036825            0.0025981            0.0017827            0.0012158            0.0011289           
759824100000000.0    3945.551             0.0052392            0.0037793            0.0023862            0.0015915            0.0013863            0.0013349           
762792000000000.0    3930.2               0.0051535            0.0040637            0.002533             0.0015946            0.0014509            0.0013152           
765760000000000.0    3914.967             0.0056037            0.004026             0.0026348            0.0017707            0.0012901            0.001276            
768727900000000.0    3899.852             0.005725             0.0040204            0.0026933            0.0017212            0.0013785            0.0013097           
771695900000000.0    3884.853             0.0055248            0.0041431            0.0027806            0.0017277            0.0014381            0.001391            
774663800000000.0    3869.969             0.0054797            0.0040464            0.0026553            0.0017871            0.0015507            0.00145             
777631800000000.0    3855.199             0.0058687            0.0043142            0.0027855            0.0018513            0.0014781            0.0014192           
780599700000000.0    3840.541             0.0059479            0.004381             0.0028675            0.0017846            0.0013533            0.0013224           
783567700000000.0    3825.994             0.0058394            0.0041431            0.0027676            0.0019109            0.001497             0.0013555           
786535600000000.0    3811.557             0.0056332            0.0040623            0.0027483            0.0019374            0.0015184            0.0015142           
789503600000000.0    3797.228             0.0057664            0.0042168            0.0027991            0.0019049            0.001556             0.0014672           
792471500000000.0    3783.007             0.005714             0.0042858            0.0029071            0.0019167            0.0017405            0.0014986           
795439400000000.0    3768.892             0.0059195            0.0044381            0.0029737            0.0019743            0.0015444            0.0014339           
798407400000000.0    3754.881             0.0056848            0.0045128            0.0028491            0.001807             0.0015433            0.0014518           
801375300000000.0    3740.975             0.0058123            0.0045253            0.0028669            0.0018818            0.0014335            0.0013719           
804343300000000.0    3727.171             0.0059929            0.0046824            0.0029982            0.0019739            0.0016115            0.0015137           
807311200000000.0    3713.469             0.0061075            0.0046805            0.0030661            0.0018281            0.0014227            0.0013539           
810279200000000.0    3699.867             0.0063578            0.0045631            0.0030373            0.0020561            0.001567             0.0015181           
813247100000000.0    3686.364             0.0063543            0.0045468            0.0031621            0.0019769            0.0016217            0.0015248           
816215100000000.0    3672.96              0.0062317            0.004799             0.0031423            0.0020348            0.0015686            0.0014848           
819183000000000.0    3659.652             0.0062084            0.0046468            0.0034049            0.0022085            0.0016461            0.0015523           
822151000000000.0    3646.441             0.0065008            0.0049298            0.0031569            0.0020228            0.0017166            0.0016024           
825118900000000.0    3633.325             0.0062958            0.0049087            0.0032764            0.0021396            0.0016619            0.0015728           
828086800000000.0    3620.303             0.0062642            0.0049771            0.0029533            0.0018365            0.0015932            0.0014585           
831054800000000.0    3607.373             0.0063503            0.0048111            0.0030822            0.0020424            0.0015761            0.0014869           
834022700000000.0    3594.536             0.0066398            0.0050451            0.0032436            0.0020574            0.0016137            0.0015243           
836990700000000.0    3581.79              0.0064224            0.004758             0.0032366            0.0020961            0.0015406            0.0015086           
839958600000000.0    3569.134             0.0066504            0.0048304            0.0030804            0.0019619            0.0017149            0.0015877           
842926600000000.0    3556.567             0.006673             0.0051022            0.0033137            0.0021216            0.0017075            0.0015365           
845894500000000.0    3544.088             0.0068162            0.0048999            0.0034667            0.0021939            0.0015797            0.0015677           
848862500000000.0    3531.697             0.0069765            0.0048537            0.0031724            0.0020617            0.0016814            0.0016254           
851830400000000.0    3519.392             0.0071331            0.0052646            0.0033662            0.0021516            0.0015441            0.0013857           
854798400000000.0    3507.172             0.0069855            0.0053933            0.0034418            0.0021598            0.0015839            0.0015097           
857766300000000.0    3495.037             0.0068895            0.0054491            0.0033533            0.0021616            0.0017586            0.0016888           
860734200000000.0    3482.986             0.0070425            0.0050015            0.0033367            0.0021108            0.001612             0.0016455           
863702200000000.0    3471.017             0.0075842            0.0053296            0.0034265            0.0022971            0.0017963            0.0016996           
866670100000000.0    3459.13              0.0072041            0.005475             0.0035491            0.0021694            0.0018567            0.0016758           
869638100000000.0    3447.325             0.0076679            0.0054369            0.0035627            0.0024822            0.0017993            0.0017545           
872606000000000.0    3435.6               0.00778              0.005538             0.0037136            0.0022972            0.0018399            0.0016875           
875574000000000.0    3423.954             0.0081159            0.0057065            0.0036776            0.0022731            0.0018048            0.0017815           
878541900000000.0    3412.387             0.0077703            0.0057002            0.0036429            0.0022023            0.0018027            0.0017693           
881509900000000.0    3400.898             0.0077212            0.0056429            0.0036732            0.0023967            0.0018938            0.0017602           
884477800000000.0    3389.486             0.0080444            0.005699             0.0037193            0.0023109            0.0019986            0.0019115           
887445800000000.0    3378.15              0.0079877            0.005681             0.0036898            0.0024932            0.0018554            0.0018648           
890413700000000.0    3366.89              0.0081902            0.0059062            0.0036244            0.0025203            0.0019961            0.0016743           
893381700000000.0    3355.705             0.0078456            0.0061053            0.0039478            0.0025617            0.0017649            0.0017533           
896349600000000.0    3344.593             0.007776             0.0061884            0.0039462            0.0025353            0.0019394            0.0017517           
899317500000000.0    3333.556             0.0083006            0.0059283            0.0040986            0.0024939            0.0020328            0.0019465           
902285500000000.0    3322.59              0.0081963            0.0062544            0.0041345            0.0026157            0.0019851            0.0019272           
905253400000000.0    3311.697             0.0089717            0.0058598            0.0040375            0.0026153            0.002075             0.0017707           
908221400000000.0    3300.875             0.0086216            0.0062783            0.0040216            0.0025626            0.0019082            0.0017846           
911189300000000.0    3290.123             0.0083037            0.0062144            0.004414             0.0025754            0.0019417            0.0018795           
914157300000000.0    3279.441             0.0083404            0.0064611            0.0039019            0.0026365            0.0018107            0.0017127           
917125200000000.0    3268.828             0.0083115            0.006669             0.0041441            0.0024933            0.0022215            0.0020372           
920093200000000.0    3258.284             0.0087954            0.0062814            0.0042419            0.002459             0.0019296            0.0017109           
923061100000000.0    3247.808             0.0084146            0.0066327            0.0041565            0.002762             0.0019087            0.0019822           
926029100000000.0    3237.398             0.008606             0.0063517            0.0040467            0.0026657            0.0020942            0.002056            
928997000000000.0    3227.056             0.00852              0.0065997            0.0040421            0.0027538            0.0020774            0.0017996           
931964900000000.0    3216.779             0.0091432            0.0064555            0.0042935            0.0025953            0.0021242            0.0020455           
934932900000000.0    3206.567             0.0087576            0.0066574            0.0043587            0.002814             0.0020215            0.0019673           
937900800000000.0    3196.42              0.0087456            0.0066138            0.0043563            0.0028909            0.0022731            0.002091            
940868800000000.0    3186.337             0.0088897            0.006755             0.0042534            0.0029235            0.0022624            0.0020923           
943836700000000.0    3176.317             0.0091408            0.0065069            0.0045352            0.002787             0.0022596            0.0020617           
946804700000000.0    3166.361             0.0089548            0.0072502            0.0046375            0.0029902            0.0023777            0.0024311           
949772600000000.0    3156.466             0.0090749            0.0068489            0.0045964            0.0029144            0.0023098            0.0020209           
952740600000000.0    3146.633             0.0095677            0.0068514            0.0048359            0.0029768            0.0021758            0.0020959           
955708500000000.0    3136.861             0.0095781            0.0070343            0.0046788            0.0028252            0.0022668            0.0021492           
958676500000000.0    3127.15              0.0094218            0.0070912            0.0045033            0.003067             0.0020274            0.0019509           
961644400000000.0    3117.499             0.0094098            0.0073528            0.0044648            0.0030454            0.0022802            0.0021291           
964612300000000.0    3107.907             0.0097826            0.0071937            0.0046844            0.0028834            0.0022777            0.002048            
967580300000000.0    3098.373             0.0096652            0.0070815            0.0042656            0.0028512            0.002323             0.0022901           
970548200000000.0    3088.898             0.010018             0.0076571            0.0047358            0.0029654            0.0023546            0.0021782           
973516200000000.0    3079.481             0.01042              0.0074718            0.0051697            0.0029598            0.0021766            0.002112            
976484100000000.0    3070.122             0.010123             0.0075884            0.0047171            0.0029014            0.0023924            0.0024055           
979452100000000.0    3060.818             0.010308             0.0072351            0.0049831            0.0032378            0.0023669            0.0022326           
982420000000000.0    3051.572             0.0103               0.0075129            0.0048949            0.0034019            0.0027218            0.0023997           
985388000000000.0    3042.38              0.010944             0.0074979            0.0047619            0.0032711            0.0026123            0.0024478           
988355900000000.0    3033.244             0.010659             0.007601             0.0050885            0.0031847            0.0024756            0.0023287           
991323900000000.0    3024.163             0.010475             0.0072771            0.0050449            0.0030331            0.002352             0.0021384           
994291800000000.0    3015.136             0.010338             0.0078672            0.0046546            0.0030744            0.0022861            0.0021027           
997259800000000.0    3006.163             0.010643             0.007728             0.0048975            0.0033455            0.0025288            0.0023623           
1000228000000000.0   2997.243             0.010173             0.0082869            0.0049249            0.0030516            0.0024457            0.0025032           
1003196000000000.0   2988.375             0.010481             0.0079557            0.0049591            0.0032801            0.0023822            0.0021683           
1006164000000000.0   2979.56              0.010848             0.0078408            0.0050476            0.0032733            0.0023584            0.0021556           
1009132000000000.0   2970.797             0.011092             0.0080764            0.0052134            0.003088             0.0025241            0.0022813           
1012099000000000.0   2962.085             0.01122              0.0078011            0.005251             0.0031559            0.0025055            0.0022681           
1015067000000000.0   2953.424             0.011131             0.0080411            0.0053934            0.0034584            0.0023829            0.0023842           
1018035000000000.0   2944.814             0.011174             0.0085521            0.0049655            0.0030522            0.0025557            0.0022731           
1021003000000000.0   2936.254             0.010983             0.0083168            0.0055281            0.0032202            0.0023431            0.0023521           
1023971000000000.0   2927.743             0.011123             0.0081771            0.0051998            0.0033529            0.0026087            0.0022639           
1026939000000000.0   2919.282             0.011015             0.0084781            0.0050963            0.0032717            0.0026407            0.0024548           
1029907000000000.0   2910.869             0.010896             0.0090799            0.0052021            0.0033899            0.0027013            0.0025594           
1032875000000000.0   2902.505             0.011429             0.008263             0.005322             0.0031498            0.0025725            0.0024886           
1035843000000000.0   2894.188             0.012008             0.0080624            0.0050953            0.0033829            0.0024431            0.0021444           
1038811000000000.0   2885.92              0.011967             0.0080766            0.005399             0.0033215            0.0023704            0.0023149           
1041779000000000.0   2877.698             0.011809             0.0081997            0.0052181            0.0033406            0.0026438            0.002474            
1044747000000000.0   2869.523             0.012287             0.0080272            0.0051359            0.0035102            0.002754             0.0024711           
1047715000000000.0   2861.394             0.012089             0.0080886            0.0051742            0.0034578            0.0026434            0.0024658           
1050683000000000.0   2853.311             0.012206             0.0082061            0.0056133            0.0034611            0.0026442            0.002477            
1053651000000000.0   2845.274             0.011507             0.0086697            0.0056883            0.0034582            0.0025191            0.0023681           
1056619000000000.0   2837.282             0.011438             0.0086808            0.0053966            0.0033372            0.002598             0.0025213           
1059587000000000.0   2829.335             0.012511             0.0089055            0.0057611            0.0035374            0.0027636            0.0025166           
1062555000000000.0   2821.432             0.012426             0.0089784            0.0054764            0.0036496            0.0026649            0.002488            
1065523000000000.0   2813.573             0.012424             0.0091906            0.0058099            0.0035787            0.0026505            0.0023071           
1068490000000000.0   2805.757             0.01228              0.0094197            0.0059632            0.0034637            0.0025645            0.0024169           
